Image,PixelCount,MeanTb,MinTb,MedianTb,CenterX,CenterY,MinRadius,MaxRadius,MeanRadius,CloudTopHeight
dummy_image_3.png,1,36.0,36.0,36.0,25.0,60.0,0.0,0.0,0.0,50.8
dummy_image_3.png,1,13.0,13.0,13.0,37.0,60.0,0.0,0.0,0.0,55.4
dummy_image_3.png,1,31.0,31.0,31.0,44.0,60.0,0.0,0.0,0.0,51.8
dummy_image_3.png,1,19.0,19.0,19.0,47.0,60.0,0.0,0.0,0.0,54.2
dummy_image_3.png,4,38.25,1.0,34.0,50.25,60.75,0.35,1.27,0.87,57.8
dummy_image_3.png,1,80.0,80.0,80.0,60.0,60.0,0.0,0.0,0.0,42.0
dummy_image_3.png,1,48.0,48.0,48.0,0.0,61.0,0.0,0.0,0.0,48.4
dummy_image_3.png,1,74.0,74.0,74.0,15.0,61.0,0.0,0.0,0.0,43.2
dummy_image_3.png,5,44.0,6.0,43.0,16.2,62.2,0.28,1.44,0.96,56.8
dummy_image_3.png,3,60.67,41.0,59.0,23.67,61.67,0.47,0.75,0.65,49.8
dummy_image_3.png,1,28.0,28.0,28.0,27.0,61.0,0.0,0.0,0.0,52.4
dummy_image_3.png,1,98.0,98.0,98.0,29.0,61.0,0.0,0.0,0.0,38.4
dummy_image_3.png,3,34.67,12.0,39.0,38.0,62.0,0.0,1.0,0.67,55.6
dummy_image_3.png,1,38.0,38.0,38.0,54.0,61.0,0.0,0.0,0.0,50.4
dummy_image_3.png,1,92.0,92.0,92.0,58.0,61.0,0.0,0.0,0.0,39.6
dummy_image_3.png,4,44.0,8.0,35.0,4.75,62.75,0.35,1.27,0.87,56.4
dummy_image_3.png,1,11.0,11.0,11.0,7.0,62.0,0.0,0.0,0.0,55.8
dummy_image_3.png,1,30.0,30.0,30.0,14.0,62.0,0.0,0.0,0.0,52.0
dummy_image_3.png,1,13.0,13.0,13.0,20.0,62.0,0.0,0.0,0.0,55.4
dummy_image_3.png,1,90.0,90.0,90.0,28.0,62.0,0.0,0.0,0.0,40.0
dummy_image_3.png,1,65.0,65.0,65.0,40.0,62.0,0.0,0.0,0.0,45.0
dummy_image_3.png,2,41.0,26.0,41.0,42.0,62.5,0.5,0.5,0.5,52.8
dummy_image_3.png,1,50.0,50.0,50.0,45.0,62.0,0.0,0.0,0.0,48.0
dummy_image_3.png,2,35.0,34.0,35.0,47.0,62.5,0.5,0.5,0.5,51.2
dummy_image_3.png,1,11.0,11.0,11.0,59.0,62.0,0.0,0.0,0.0,55.8
dummy_image_3.png,1,2.0,2.0,2.0,63.0,62.0,0.0,0.0,0.0,57.6
dummy_image_3.png,2,87.0,77.0,87.0,1.5,63.0,0.5,0.5,0.5,42.6
dummy_image_3.png,1,57.0,57.0,57.0,10.0,63.0,0.0,0.0,0.0,46.6
dummy_image_3.png,2,26.5,14.0,26.5,12.5,63.0,0.5,0.5,0.5,55.2
dummy_image_3.png,1,91.0,91.0,91.0,18.0,63.0,0.0,0.0,0.0,39.8
dummy_image_3.png,1,9.0,9.0,9.0,22.0,63.0,0.0,0.0,0.0,56.2
dummy_image_3.png,1,56.0,56.0,56.0,44.0,63.0,0.0,0.0,0.0,46.8
dummy_image_3.png,1,8.0,8.0,8.0,49.0,63.0,0.0,0.0,0.0,56.4
dummy_image_3.png,2,29.5,29.0,29.5,51.5,63.0,0.5,0.5,0.5,52.2
dummy_image_3.png,1,96.0,96.0,96.0,54.0,63.0,0.0,0.0,0.0,38.8
dummy_image_3.png,1,91.0,91.0,91.0,56.0,63.0,0.0,0.0,0.0,39.8
dummy_image_3.png,1,27.0,27.0,27.0,58.0,63.0,0.0,0.0,0.0,52.6
dummy_image_3.png,1,30.0,30.0,30.0,61.0,63.0,0.0,0.0,0.0,52.0
dummy_image_4.png,9,49.33,2.0,46.0,8.11,1.22,0.25,2.25,1.37,57.6
dummy_image_4.png,1,43.0,43.0,43.0,12.0,0.0,0.0,0.0,0.0,49.4
dummy_image_4.png,6,75.67,54.0,73.5,23.67,0.5,0.6,1.74,1.14,47.2
dummy_image_4.png,19,52.58,2.0,42.0,33.05,1.58,0.42,5.29,2.44,57.6
dummy_image_4.png,4,63.5,32.0,65.5,37.5,0.0,0.5,1.5,1.0,51.6
dummy_image_4.png,2,9.0,0.0,9.0,48.5,0.0,0.5,0.5,0.5,58.0
dummy_image_4.png,1,65.0,65.0,65.0,51.0,0.0,0.0,0.0,0.0,45.0
dummy_image_4.png,2,73.0,68.0,73.0,57.5,0.0,0.5,0.5,0.5,44.4
dummy_image_4.png,12,44.5,5.0,40.0,1.92,1.83,0.19,3.19,1.56,57.0
dummy_image_4.png,11,59.64,4.0,65.0,16.27,2.36,0.45,2.2,1.33,57.2
dummy_image_4.png,3,47.0,14.0,40.0,27.0,2.0,0.0,1.0,0.67,55.2
dummy_image_4.png,1,73.0,73.0,73.0,41.0,1.0,0.0,0.0,0.0,43.4
dummy_image_4.png,19,50.32,0.0,63.0,41.53,3.95,0.53,3.3,2.01,58.0
dummy_image_4.png,7,55.43,5.0,63.0,46.71,1.57,0.52,2.33,1.33,57.0
dummy_image_4.png,1,34.0,34.0,34.0,53.0,1.0,0.0,0.0,0.0,51.2
dummy_image_4.png,2,78.5,72.0,78.5,55.0,1.5,0.5,0.5,0.5,43.6
dummy_image_4.png,9,49.33,17.0,48.0,61.33,2.11,0.35,2.34,1.39,54.6
dummy_image_4.png,1,41.0,41.0,41.0,13.0,2.0,0.0,0.0,0.0,49.8
dummy_image_4.png,3,39.33,0.0,35.0,21.33,2.33,0.47,0.75,0.65,58.0
dummy_image_4.png,1,49.0,49.0,49.0,38.0,2.0,0.0,0.0,0.0,48.2
dummy_image_4.png,1,17.0,17.0,17.0,57.0,2.0,0.0,0.0,0.0,54.6
dummy_image_4.png,1,78.0,78.0,78.0,4.0,3.0,0.0,0.0,0.0,42.4
dummy_image_4.png,1,96.0,96.0,96.0,9.0,3.0,0.0,0.0,0.0,38.8
dummy_image_4.png,8,49.75,23.0,46.0,19.5,5.0,0.5,2.06,1.2,53.4
dummy_image_4.png,4,59.75,14.0,69.5,23.0,3.75,0.25,1.03,0.77,55.2
dummy_image_4.png,1,90.0,90.0,90.0,30.0,3.0,0.0,0.0,0.0,40.0
dummy_image_4.png,2,62.5,26.0,62.5,46.0,3.5,0.5,0.5,0.5,52.8
dummy_image_4.png,2,61.5,32.0,61.5,50.5,3.0,0.5,0.5,0.5,51.6
dummy_image_4.png,1,55.0,55.0,55.0,53.0,3.0,0.0,0.0,0.0,47.0
dummy_image_4.png,1,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,58.0
dummy_image_4.png,1,40.0,40.0,40.0,8.0,4.0,0.0,0.0,0.0,50.0
dummy_image_4.png,1,55.0,55.0,55.0,26.0,4.0,0.0,0.0,0.0,47.0
dummy_image_4.png,4,41.25,1.0,33.0,27.5,5.0,0.5,1.12,0.81,57.8
dummy_image_4.png,1,62.0,62.0,62.0,33.0,4.0,0.0,0.0,0.0,45.6
dummy_image_4.png,1,63.0,63.0,63.0,49.0,4.0,0.0,0.0,0.0,45.4
dummy_image_4.png,4,50.5,32.0,55.5,58.5,4.5,0.71,0.71,0.71,51.6
dummy_image_4.png,1,64.0,64.0,64.0,1.0,5.0,0.0,0.0,0.0,45.2
dummy_image_4.png,2,68.0,41.0,68.0,9.0,5.5,0.5,0.5,0.5,49.8
dummy_image_4.png,6,43.17,4.0,35.0,12.17,5.67,0.69,1.57,1.13,57.2
dummy_image_4.png,12,55.92,5.0,57.5,32.5,8.25,0.56,3.29,1.81,57.0
dummy_image_4.png,26,45.35,2.0,37.5,50.77,8.15,0.28,4.34,2.5,57.6
dummy_image_4.png,11,57.64,10.0,67.0,56.09,7.0,0.09,3.08,1.91,56.0
dummy_image_4.png,1,99.0,99.0,99.0,63.0,5.0,0.0,0.0,0.0,38.2
dummy_image_4.png,1,27.0,27.0,27.0,0.0,6.0,0.0,0.0,0.0,52.6
dummy_image_4.png,3,27.33,18.0,20.0,3.67,6.67,0.47,0.75,0.65,54.4
dummy_image_4.png,1,95.0,95.0,95.0,15.0,6.0,0.0,0.0,0.0,39.0
dummy_image_4.png,3,41.0,10.0,20.0,17.33,6.67,0.47,0.75,0.65,56.0
dummy_image_4.png,2,44.0,35.0,44.0,22.5,6.0,0.5,0.5,0.5,51.0
dummy_image_4.png,2,22.0,7.0,22.0,25.0,6.5,0.5,0.5,0.5,56.6
dummy_image_4.png,1,45.0,45.0,45.0,30.0,6.0,0.0,0.0,0.0,49.0
dummy_image_4.png,2,56.5,40.0,56.5,34.5,6.0,0.5,0.5,0.5,50.0
dummy_image_4.png,2,28.5,12.0,28.5,60.5,6.0,0.5,0.5,0.5,55.6
dummy_image_4.png,3,74.0,29.0,95.0,5.67,7.67,0.47,0.75,0.65,52.2
dummy_image_4.png,1,97.0,97.0,97.0,8.0,7.0,0.0,0.0,0.0,38.6
dummy_image_4.png,1,91.0,91.0,91.0,62.0,7.0,0.0,0.0,0.0,39.8
dummy_image_4.png,7,33.29,8.0,25.0,14.86,9.43,0.45,1.94,1.14,56.4
dummy_image_4.png,1,59.0,59.0,59.0,21.0,8.0,0.0,0.0,0.0,46.2
dummy_image_4.png,2,48.5,34.0,48.5,24.0,8.5,0.5,0.5,0.5,51.2
dummy_image_4.png,5,50.0,12.0,64.0,27.4,8.2,0.45,1.61,1.0,55.6
dummy_image_4.png,17,34.41,4.0,29.0,39.88,10.65,0.37,2.65,1.71,57.2
dummy_image_4.png,1,11.0,11.0,11.0,63.0,8.0,0.0,0.0,0.0,55.8
dummy_image_4.png,1,54.0,54.0,54.0,0.0,9.0,0.0,0.0,0.0,47.2
dummy_image_4.png,1,97.0,97.0,97.0,8.0,9.0,0.0,0.0,0.0,38.6
dummy_image_4.png,1,62.0,62.0,62.0,30.0,9.0,0.0,0.0,0.0,45.6
dummy_image_4.png,2,43.5,33.0,43.5,36.5,9.0,0.5,0.5,0.5,51.4
dummy_image_4.png,1,32.0,32.0,32.0,44.0,9.0,0.0,0.0,0.0,51.6
dummy_image_4.png,1,70.0,70.0,70.0,48.0,9.0,0.0,0.0,0.0,44.0
dummy_image_4.png,3,47.33,12.0,42.0,2.33,10.33,0.47,0.75,0.65,55.6
dummy_image_4.png,1,74.0,74.0,74.0,6.0,10.0,0.0,0.0,0.0,43.2
dummy_image_4.png,4,55.75,2.0,61.5,9.5,11.0,0.5,1.12,0.81,57.6
dummy_image_4.png,1,25.0,25.0,25.0,11.0,10.0,0.0,0.0,0.0,53.0
dummy_image_4.png,5,37.2,3.0,46.0,18.2,10.6,0.45,1.26,0.85,57.4
dummy_image_4.png,6,45.0,7.0,37.0,22.33,11.67,0.47,1.8,1.12,56.6
dummy_image_4.png,12,39.83,8.0,27.5,25.83,12.58,0.45,3.42,1.86,56.4
dummy_image_4.png,1,57.0,57.0,57.0,43.0,10.0,0.0,0.0,0.0,46.6
dummy_image_4.png,6,48.67,2.0,51.0,45.83,11.5,0.53,1.72,1.09,57.6
dummy_image_4.png,1,89.0,89.0,89.0,47.0,10.0,0.0,0.0,0.0,40.2
dummy_image_4.png,1,36.0,36.0,36.0,56.0,10.0,0.0,0.0,0.0,50.8
dummy_image_4.png,19,50.37,4.0,54.0,59.68,14.84,0.35,4.85,2.42,57.2
dummy_image_4.png,1,16.0,16.0,16.0,63.0,10.0,0.0,0.0,0.0,54.8
dummy_image_4.png,1,34.0,34.0,34.0,5.0,11.0,0.0,0.0,0.0,51.2
dummy_image_4.png,1,36.0,36.0,36.0,7.0,11.0,0.0,0.0,0.0,50.8
dummy_image_4.png,1,79.0,79.0,79.0,30.0,11.0,0.0,0.0,0.0,42.2
dummy_image_4.png,1,98.0,98.0,98.0,0.0,12.0,0.0,0.0,0.0,38.4
dummy_image_4.png,4,59.0,14.0,68.5,3.0,12.5,0.5,1.12,0.81,55.2
dummy_image_4.png,2,13.5,11.0,13.5,12.0,12.5,0.5,0.5,0.5,55.8
dummy_image_4.png,4,20.5,4.0,14.5,14.75,13.0,0.25,1.03,0.77,57.2
dummy_image_4.png,1,72.0,72.0,72.0,33.0,12.0,0.0,0.0,0.0,43.6
dummy_image_4.png,2,52.0,38.0,52.0,44.0,12.5,0.5,0.5,0.5,50.4
dummy_image_4.png,11,38.64,3.0,29.0,52.55,13.73,0.53,3.0,1.71,57.4
dummy_image_4.png,1,47.0,47.0,47.0,57.0,12.0,0.0,0.0,0.0,48.6
dummy_image_4.png,4,38.0,4.0,38.0,6.5,13.0,0.5,1.5,1.0,57.2
dummy_image_4.png,8,45.88,15.0,40.5,30.25,14.25,0.35,2.26,1.34,55.0
dummy_image_4.png,1,11.0,11.0,11.0,35.0,13.0,0.0,0.0,0.0,55.8
dummy_image_4.png,1,84.0,84.0,84.0,37.0,13.0,0.0,0.0,0.0,41.2
dummy_image_4.png,4,63.75,38.0,62.0,47.5,14.0,0.5,1.12,0.81,50.4
dummy_image_4.png,1,18.0,18.0,18.0,56.0,13.0,0.0,0.0,0.0,54.4
dummy_image_4.png,1,25.0,25.0,25.0,62.0,13.0,0.0,0.0,0.0,53.0
dummy_image_4.png,25,47.2,0.0,46.0,7.8,17.16,0.26,5.58,2.83,58.0
dummy_image_4.png,5,28.4,4.0,33.0,19.4,14.4,0.57,1.65,1.04,57.2
dummy_image_4.png,1,43.0,43.0,43.0,38.0,14.0,0.0,0.0,0.0,49.4
dummy_image_4.png,1,55.0,55.0,55.0,43.0,14.0,0.0,0.0,0.0,47.0
dummy_image_4.png,5,65.6,5.0,76.0,55.6,15.0,0.4,1.4,0.95,57.0
dummy_image_4.png,4,25.25,9.0,18.5,4.75,16.0,0.25,1.03,0.77,56.2
dummy_image_4.png,11,42.09,5.0,34.0,22.73,16.64,0.45,2.75,1.41,57.0
dummy_image_4.png,1,45.0,45.0,45.0,40.0,15.0,0.0,0.0,0.0,49.0
dummy_image_4.png,8,59.12,5.0,67.5,30.62,17.25,0.45,2.49,1.51,57.0
dummy_image_4.png,2,49.5,48.0,49.5,33.5,16.0,0.5,0.5,0.5,48.4
dummy_image_4.png,4,38.0,6.0,35.0,36.0,16.5,0.5,1.12,0.81,56.8
dummy_image_4.png,1,20.0,20.0,20.0,41.0,16.0,0.0,0.0,0.0,54.0
dummy_image_4.png,10,52.3,3.0,53.0,44.6,17.5,0.64,2.45,1.47,57.4
dummy_image_4.png,1,27.0,27.0,27.0,48.0,16.0,0.0,0.0,0.0,52.6
dummy_image_4.png,1,59.0,59.0,59.0,63.0,16.0,0.0,0.0,0.0,46.2
dummy_image_4.png,1,25.0,25.0,25.0,1.0,17.0,0.0,0.0,0.0,53.0
dummy_image_4.png,1,32.0,32.0,32.0,14.0,17.0,0.0,0.0,0.0,51.6
dummy_image_4.png,1,53.0,53.0,53.0,16.0,17.0,0.0,0.0,0.0,47.4
dummy_image_4.png,10,53.1,4.0,55.0,16.5,18.7,0.58,2.6,1.6,57.2
dummy_image_4.png,4,36.75,12.0,40.0,39.75,17.75,0.35,1.27,0.87,55.6
dummy_image_4.png,1,4.0,4.0,4.0,54.0,17.0,0.0,0.0,0.0,57.2
dummy_image_4.png,1,82.0,82.0,82.0,0.0,18.0,0.0,0.0,0.0,41.6
dummy_image_4.png,1,0.0,0.0,0.0,13.0,18.0,0.0,0.0,0.0,58.0
dummy_image_4.png,5,33.2,19.0,25.0,26.0,19.0,0.0,1.41,0.97,54.2
dummy_image_4.png,1,36.0,36.0,36.0,42.0,18.0,0.0,0.0,0.0,50.8
dummy_image_4.png,24,62.04,5.0,66.5,53.54,20.58,0.62,4.5,2.37,57.0
dummy_image_4.png,1,83.0,83.0,83.0,56.0,18.0,0.0,0.0,0.0,41.4
dummy_image_4.png,3,28.33,3.0,40.0,8.33,19.67,0.47,0.75,0.65,57.4
dummy_image_4.png,2,49.5,17.0,49.5,12.0,19.5,0.5,0.5,0.5,54.6
dummy_image_4.png,1,0.0,0.0,0.0,20.0,19.0,0.0,0.0,0.0,58.0
dummy_image_4.png,4,50.0,25.0,50.5,29.5,20.0,0.5,1.12,0.81,53.0
dummy_image_4.png,9,43.89,13.0,27.0,34.22,20.67,0.4,2.32,1.41,55.4
dummy_image_4.png,1,98.0,98.0,98.0,48.0,19.0,0.0,0.0,0.0,38.4
dummy_image_4.png,1,46.0,46.0,46.0,1.0,20.0,0.0,0.0,0.0,48.8
dummy_image_4.png,5,34.6,14.0,39.0,19.0,21.0,0.0,1.0,0.8,55.2
dummy_image_4.png,1,46.0,46.0,46.0,21.0,20.0,0.0,0.0,0.0,48.8
dummy_image_4.png,1,62.0,62.0,62.0,23.0,20.0,0.0,0.0,0.0,45.6
dummy_image_4.png,29,48.34,4.0,52.0,42.45,24.03,1.06,6.2,3.2,57.2
dummy_image_4.png,1,36.0,36.0,36.0,50.0,20.0,0.0,0.0,0.0,50.8
dummy_image_4.png,3,34.33,16.0,24.0,63.0,21.0,0.0,1.0,0.67,54.8
dummy_image_4.png,1,26.0,26.0,26.0,2.0,21.0,0.0,0.0,0.0,52.8
dummy_image_4.png,1,69.0,69.0,69.0,10.0,21.0,0.0,0.0,0.0,44.2
dummy_image_4.png,1,65.0,65.0,65.0,26.0,21.0,0.0,0.0,0.0,45.0
dummy_image_4.png,1,47.0,47.0,47.0,31.0,21.0,0.0,0.0,0.0,48.6
dummy_image_4.png,1,98.0,98.0,98.0,39.0,21.0,0.0,0.0,0.0,38.4
dummy_image_4.png,1,91.0,91.0,91.0,41.0,21.0,0.0,0.0,0.0,39.8
dummy_image_4.png,1,85.0,85.0,85.0,49.0,21.0,0.0,0.0,0.0,41.0
dummy_image_4.png,2,30.5,27.0,30.5,59.0,21.5,0.5,0.5,0.5,52.6
dummy_image_4.png,4,35.0,19.0,30.5,60.75,22.25,0.35,1.27,0.87,54.2
dummy_image_4.png,1,93.0,93.0,93.0,0.0,22.0,0.0,0.0,0.0,39.4
dummy_image_4.png,3,44.33,32.0,48.0,3.33,22.67,0.47,0.75,0.65,51.6
dummy_image_4.png,2,78.5,75.0,78.5,5.5,22.0,0.5,0.5,0.5,43.0
dummy_image_4.png,1,72.0,72.0,72.0,8.0,22.0,0.0,0.0,0.0,43.6
dummy_image_4.png,1,87.0,87.0,87.0,21.0,22.0,0.0,0.0,0.0,40.6
dummy_image_4.png,1,93.0,93.0,93.0,23.0,22.0,0.0,0.0,0.0,39.4
dummy_image_4.png,1,12.0,12.0,12.0,30.0,22.0,0.0,0.0,0.0,55.6
dummy_image_4.png,1,2.0,2.0,2.0,1.0,23.0,0.0,0.0,0.0,57.6
dummy_image_4.png,9,53.56,6.0,61.0,9.56,25.56,0.63,2.59,1.5,56.8
dummy_image_4.png,1,47.0,47.0,47.0,20.0,23.0,0.0,0.0,0.0,48.6
dummy_image_4.png,15,52.47,15.0,46.0,24.93,24.6,0.41,2.99,1.87,55.0
dummy_image_4.png,2,68.0,53.0,68.0,32.5,23.0,0.5,0.5,0.5,47.4
dummy_image_4.png,1,62.0,62.0,62.0,48.0,23.0,0.0,0.0,0.0,45.6
dummy_image_4.png,1,73.0,73.0,73.0,58.0,23.0,0.0,0.0,0.0,43.4
dummy_image_4.png,8,56.5,11.0,66.0,6.0,25.88,0.12,2.35,1.37,55.8
dummy_image_4.png,1,83.0,83.0,83.0,12.0,24.0,0.0,0.0,0.0,41.4
dummy_image_4.png,2,90.0,83.0,90.0,14.5,24.0,0.5,0.5,0.5,41.4
dummy_image_4.png,1,59.0,59.0,59.0,18.0,24.0,0.0,0.0,0.0,46.2
dummy_image_4.png,1,95.0,95.0,95.0,31.0,24.0,0.0,0.0,0.0,39.0
dummy_image_4.png,3,19.33,5.0,13.0,38.33,24.33,0.47,0.75,0.65,57.0
dummy_image_4.png,2,37.5,6.0,37.5,45.5,24.0,0.5,0.5,0.5,56.8
dummy_image_4.png,2,57.0,37.0,57.0,49.5,24.0,0.5,0.5,0.5,50.6
dummy_image_4.png,1,16.0,16.0,16.0,56.0,24.0,0.0,0.0,0.0,54.8
dummy_image_4.png,4,62.0,52.0,54.5,62.25,25.0,0.25,1.03,0.77,47.6
dummy_image_4.png,2,55.0,42.0,55.0,0.5,25.0,0.5,0.5,0.5,49.6
dummy_image_4.png,116,55.04,0.0,59.5,26.49,33.18,1.92,15.76,8.15,58.0
dummy_image_4.png,1,76.0,76.0,76.0,33.0,25.0,0.0,0.0,0.0,42.8
dummy_image_4.png,1,93.0,93.0,93.0,48.0,25.0,0.0,0.0,0.0,39.4
dummy_image_4.png,1,79.0,79.0,79.0,51.0,25.0,0.0,0.0,0.0,42.2
dummy_image_4.png,2,44.5,7.0,44.5,53.5,25.0,0.5,0.5,0.5,56.6
dummy_image_4.png,15,63.67,12.0,67.0,57.67,29.2,0.39,4.21,2.21,55.6
dummy_image_4.png,1,46.0,46.0,46.0,60.0,25.0,0.0,0.0,0.0,48.8
dummy_image_4.png,2,53.5,33.0,53.5,3.0,26.5,0.5,0.5,0.5,51.4
dummy_image_4.png,1,30.0,30.0,30.0,12.0,26.0,0.0,0.0,0.0,52.0
dummy_image_4.png,31,46.23,0.0,46.0,15.68,28.71,0.74,5.82,3.22,58.0
dummy_image_4.png,1,53.0,53.0,53.0,44.0,26.0,0.0,0.0,0.0,47.4
dummy_image_4.png,15,46.0,0.0,26.0,47.8,28.47,0.51,3.73,2.13,58.0
dummy_image_4.png,1,88.0,88.0,88.0,52.0,26.0,0.0,0.0,0.0,40.4
dummy_image_4.png,10,48.4,3.0,61.0,54.7,27.8,0.73,2.22,1.47,57.4
dummy_image_4.png,1,30.0,30.0,30.0,0.0,27.0,0.0,0.0,0.0,52.0
dummy_image_4.png,1,58.0,58.0,58.0,63.0,27.0,0.0,0.0,0.0,46.4
dummy_image_4.png,39,52.74,4.0,53.0,5.1,33.79,0.23,6.49,3.03,57.2
dummy_image_4.png,1,94.0,94.0,94.0,34.0,28.0,0.0,0.0,0.0,39.2
dummy_image_4.png,4,49.75,25.0,45.0,44.0,28.75,0.25,1.03,0.77,53.0
dummy_image_4.png,4,59.0,24.0,63.5,50.75,29.0,0.25,1.03,0.77,53.2
dummy_image_4.png,2,43.5,29.0,43.5,60.5,28.0,0.5,0.5,0.5,52.2
dummy_image_4.png,1,67.0,67.0,67.0,0.0,29.0,0.0,0.0,0.0,44.6
dummy_image_4.png,1,86.0,86.0,86.0,9.0,29.0,0.0,0.0,0.0,40.8
dummy_image_4.png,1,55.0,55.0,55.0,21.0,29.0,0.0,0.0,0.0,47.0
dummy_image_4.png,2,18.5,12.0,18.5,39.5,29.0,0.5,0.5,0.5,55.6
dummy_image_4.png,1,87.0,87.0,87.0,38.0,30.0,0.0,0.0,0.0,40.6
dummy_image_4.png,1,20.0,20.0,20.0,46.0,30.0,0.0,0.0,0.0,54.0
dummy_image_4.png,2,39.5,1.0,39.5,0.0,31.5,0.5,0.5,0.5,57.8
dummy_image_4.png,1,13.0,13.0,13.0,15.0,31.0,0.0,0.0,0.0,55.4
dummy_image_4.png,11,61.82,32.0,61.0,40.91,32.64,0.37,3.38,1.83,51.6
dummy_image_4.png,3,47.67,24.0,56.0,43.67,31.33,0.47,0.75,0.65,53.2
dummy_image_4.png,1,67.0,67.0,67.0,50.0,31.0,0.0,0.0,0.0,44.6
dummy_image_4.png,1,95.0,95.0,95.0,52.0,31.0,0.0,0.0,0.0,39.0
dummy_image_4.png,6,28.5,1.0,18.0,53.5,32.5,0.71,1.58,1.0,57.8
dummy_image_4.png,4,30.25,6.0,23.5,62.75,32.0,0.25,1.03,0.77,56.8
dummy_image_4.png,2,45.5,11.0,45.5,24.5,32.0,0.5,0.5,0.5,55.8
dummy_image_4.png,1,24.0,24.0,24.0,37.0,32.0,0.0,0.0,0.0,53.2
dummy_image_4.png,2,23.5,17.0,23.5,1.5,33.0,0.5,0.5,0.5,54.6
dummy_image_4.png,3,50.0,24.0,40.0,9.67,33.67,0.47,0.75,0.65,53.2
dummy_image_4.png,1,53.0,53.0,53.0,26.0,33.0,0.0,0.0,0.0,47.4
dummy_image_4.png,1,15.0,15.0,15.0,59.0,33.0,0.0,0.0,0.0,55.0
dummy_image_4.png,1,78.0,78.0,78.0,61.0,33.0,0.0,0.0,0.0,42.4
dummy_image_4.png,1,82.0,82.0,82.0,0.0,34.0,0.0,0.0,0.0,41.6
dummy_image_4.png,2,53.0,41.0,53.0,24.5,34.0,0.5,0.5,0.5,49.8
dummy_image_4.png,1,23.0,23.0,23.0,31.0,34.0,0.0,0.0,0.0,53.4
dummy_image_4.png,3,37.0,10.0,47.0,46.33,34.67,0.47,0.75,0.65,56.0
dummy_image_4.png,5,47.6,14.0,40.0,50.2,34.4,0.45,1.26,0.85,55.2
dummy_image_4.png,17,52.29,5.0,58.0,54.65,36.47,0.8,3.66,2.13,57.0
dummy_image_4.png,1,13.0,13.0,13.0,62.0,34.0,0.0,0.0,0.0,55.4
dummy_image_4.png,4,42.5,11.0,37.0,0.5,36.0,0.5,1.12,0.81,55.8
dummy_image_4.png,1,43.0,43.0,43.0,11.0,35.0,0.0,0.0,0.0,49.4
dummy_image_4.png,1,85.0,85.0,85.0,32.0,35.0,0.0,0.0,0.0,41.0
dummy_image_4.png,10,45.9,5.0,38.5,60.7,36.4,0.5,1.75,1.29,57.0
dummy_image_4.png,5,42.4,1.0,31.0,9.0,37.0,0.0,1.0,0.8,57.8
dummy_image_4.png,12,59.83,10.0,63.5,30.08,36.75,0.75,4.15,2.05,56.0
dummy_image_4.png,1,48.0,48.0,48.0,44.0,36.0,0.0,0.0,0.0,48.4
dummy_image_4.png,1,40.0,40.0,40.0,48.0,36.0,0.0,0.0,0.0,50.0
dummy_image_4.png,19,53.74,4.0,52.0,3.84,41.42,0.45,4.79,2.29,57.2
dummy_image_4.png,1,29.0,29.0,29.0,12.0,37.0,0.0,0.0,0.0,52.2
dummy_image_4.png,7,47.57,32.0,41.0,25.71,39.0,0.29,2.12,1.24,51.6
dummy_image_4.png,1,61.0,61.0,61.0,50.0,37.0,0.0,0.0,0.0,45.8
dummy_image_4.png,1,40.0,40.0,40.0,13.0,38.0,0.0,0.0,0.0,50.0
dummy_image_4.png,24,56.83,4.0,64.5,16.83,43.83,0.24,5.84,2.61,57.2
dummy_image_4.png,2,80.0,61.0,80.0,38.0,38.5,0.5,0.5,0.5,45.8
dummy_image_4.png,2,56.5,37.0,56.5,42.5,38.0,0.5,0.5,0.5,50.6
dummy_image_4.png,13,30.85,5.0,20.0,44.77,39.85,0.28,3.94,2.09,57.0
dummy_image_4.png,2,21.5,20.0,21.5,48.5,38.0,0.5,0.5,0.5,54.0
dummy_image_4.png,1,21.0,21.0,21.0,63.0,38.0,0.0,0.0,0.0,53.8
dummy_image_4.png,3,34.33,10.0,20.0,11.33,39.67,0.47,0.75,0.65,56.0
dummy_image_4.png,4,43.5,0.0,43.5,28.5,40.0,0.5,1.12,0.81,58.0
dummy_image_4.png,1,74.0,74.0,74.0,32.0,39.0,0.0,0.0,0.0,43.2
dummy_image_4.png,3,34.0,4.0,7.0,35.33,39.67,0.47,0.75,0.65,57.2
dummy_image_4.png,2,23.0,21.0,23.0,40.5,39.0,0.5,0.5,0.5,53.8
dummy_image_4.png,2,53.0,19.0,53.0,50.0,39.5,0.5,0.5,0.5,54.2
dummy_image_4.png,10,53.3,14.0,55.0,56.9,40.0,0.1,2.33,1.43,55.2
dummy_image_4.png,1,2.0,2.0,2.0,0.0,40.0,0.0,0.0,0.0,57.6
dummy_image_4.png,1,48.0,48.0,48.0,24.0,40.0,0.0,0.0,0.0,48.4
dummy_image_4.png,1,66.0,66.0,66.0,39.0,40.0,0.0,0.0,0.0,44.8
dummy_image_4.png,7,29.29,8.0,28.0,61.29,41.86,0.32,2.16,1.18,56.4
dummy_image_4.png,1,9.0,9.0,9.0,63.0,40.0,0.0,0.0,0.0,56.2
